ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Number_Object_Number,Parent_Nuclei,Parent_SecratoryMembrane
17,49,863.5705521472393,309.80981595092027,49,49,49
17,50,848.3827433628319,329.20353982300884,50,50,50
17,51,877.8865153538051,334.97062750333777,51,51,51
17,52,990.2659574468086,343.21276595744683,52,52,52
17,53,1000.7934782608696,348.20652173913044,53,53,53
17,54,1009.328947368421,353.07894736842104,54,54,54
17,55,11.591044776119404,350.7313432835821,55,55,55
17,56,25.60576923076923,360.25961538461536,56,56,56
17,57,334.7008289374529,345.7897513187641,57,57,57
17,58,349.7967914438503,369.9465240641711,58,58,58
17,59,323.9906542056075,376.6261682242991,59,59,59
17,60,327.98641304347825,400.66847826086956,60,60,60
17,61,938.2407407407408,395.75925925925924,61,61,61
17,62,480.9982964224872,396.2180579216354,62,62,62
17,63,923.8877551020408,417.42857142857144,63,63,63
17,64,589.1339285714286,413.8125,64,64,64
17,65,1001.0504451038576,426.3560830860534,65,65,65
17,66,88.01700680272108,433.00680272108843,66,66,66
17,67,994.719696969697,441.97727272727275,67,67,67
17,68,486.672,464.792,68,68,68
17,69,549.8539325842696,472.76404494382024,69,69,69
17,70,1054.4984423676012,488.6261682242991,70,70,70
17,71,977.423832923833,494.3722358722359,71,71,71
17,72,790.1489795918367,510.96530612244896,72,72,72
17,73,251.62820512820514,506.5064102564103,73,73,73
17,74,715.3145161290323,521.4112903225806,74,74,74
17,75,727.7129629629629,534.6481481481482,75,75,75
17,76,888.7928464977646,535.0730253353204,76,76,76
17,77,564.3571428571429,575.9142857142857,77,77,77
17,78,510.75348837209305,564.4176744186046,78,78,78
17,79,1260.9980732177264,569.8670520231213,79,79,79
17,80,1238.25,578.5087719298245,80,80,80
17,81,467.94690265486724,579.70796460177,81,81,81
17,82,237.26331360946745,589.051775147929,82,82,82
17,83,1275.776595744681,585.4787234042553,83,83,83
17,84,696.5050505050505,595.6262626262626,84,84,84
17,85,1262.6066176470588,601.0294117647059,85,85,85
17,86,477.51376146788994,610.9357798165138,86,86,86
17,87,1236.8988764044943,611.1179775280899,87,87,87
17,88,1148.6567656765676,623.6798679867986,88,88,88
17,89,1116.3922651933701,613.292817679558,89,89,89
17,90,637.6711409395973,629.9328859060403,90,90,90
17,91,629.0625,641.4583333333334,91,91,91
17,92,1181.8952879581152,640.9057591623036,92,92,92
17,93,440.625,643.3346774193549,93,93,93
17,94,453.4366812227074,644.240174672489,94,94,94
17,95,502.7685950413223,659.0413223140496,95,95,95
17,96,1131.3700787401574,652.5853018372703,96,96,96
17,97,1210.1186440677966,661.7796610169491,97,97,97
17,98,489.99481865284974,668.1036269430052,98,98,98
17,99,1169.425,666.85,99,99,99
17,100,1091.234421364985,661.759643916914,100,100,100
17,101,1180.953642384106,672.9536423841059,101,101,101
17,102,1209.1170212765958,677.563829787234,102,102,102
17,103,40.523316062176164,670.607944732297,103,103,103
17,104,397.196261682243,677.4312416555407,104,104,104
17,105,644.7589285714286,682.5982142857143,105,105,105
17,106,1149.981308411215,696.196261682243,106,106,106
17,107,671.5196078431372,713.0588235294117,107,107,107
17,108,716.4285714285714,735.7559523809524,108,108,108
17,109,527.1848739495798,727.1680672268908,109,109,109
17,110,1170.4577464788733,738.7394366197183,110,110,110
17,111,363.2878787878788,744.530303030303,111,111,111
17,112,722.40625,746.7291666666666,112,112,112
17,113,1287.7266666666667,748.3866666666667,113,113,113
17,114,451.07738095238096,852.9464285714286,114,114,114
17,115,749.3128205128205,878.148717948718,115,115,115
17,116,1308.0361445783133,960.5060240963855,116,116,116
17,117,1051.1170212765958,971.3617021276596,117,117,117
17,118,1304.1102362204724,974.7559055118111,118,118,118
17,119,1069.0379746835442,983.9303797468355,119,119,119
18,1,1249.28125,11.510416666666666,1,1,1
18,2,641.7312775330397,23.629955947136565,2,2,2
18,3,978.4121699196326,35.278989667049366,3,3,3
18,4,316.8301886792453,43.35849056603774,4,4,4
18,5,897.0440881763527,50.11923847695391,5,5,5
18,6,671.9621157969979,96.7398141529664,6,6,6
18,7,733.7172897196261,89.76869158878505,7,7,7
18,8,856.8215102974829,89.55377574370709,8,8,8
18,9,492.25692695214104,92.68010075566751,9,9,9
18,10,815.0495207667732,97.14856230031948,10,10,10
18,11,1214.5294117647059,97.23333333333333,11,11,11
18,12,726.5348837209302,127.83953488372093,12,12,12
18,13,754.2917933130699,118.17933130699087,13,13,13
18,14,956.4074074074074,119.10288065843622,14,14,14
18,15,1294.4644351464435,128.30543933054392,15,15,15
18,16,1279.2700421940929,137.64978902953587,16,16,16
18,17,963.849609375,157.33203125,17,17,17
18,18,662.5934065934066,161.24175824175825,18,18,18
18,19,648.2058823529412,162.52941176470588,19,19,19
18,20,541.4831460674158,168.9438202247191,20,20,20
18,21,576.7638691322902,179.88477951635846,21,21,21
18,22,879.9193548387096,201.3548387096774,22,22,22
18,23,964.0692913385827,210.19527559055118,23,23,23
18,24,850.1757641921397,224.84989082969432,24,24,24
18,25,1305.462962962963,221.3068783068783,25,25,25
18,26,718.8333333333334,222.57777777777778,26,26,26
18,27,1295.5855855855855,232.9189189189189,27,27,27
18,28,1249.2993630573249,230.44585987261146,28,28,28
18,29,409.7719298245614,251.53508771929825,29,29,29
18,30,1292.5615384615385,259.17115384615386,30,30,30
18,31,328.4117647058824,258.8137254901961,31,31,31
18,32,304.0814814814815,263.7111111111111,32,32,32
18,33,755.7276422764228,260.54336043360433,33,33,33
18,34,571.1718426501035,250.40579710144928,34,34,34
18,35,914.0021598272139,276.4773218142549,35,35,35
18,36,442.8022670025189,277.6876574307305,36,36,36
18,37,777.865693430657,292.18102189781024,37,37,37
18,38,873.9848229342327,296.15008431703205,38,38,38
18,39,671.1393939393939,307.23030303030305,39,39,39
18,40,539.9484536082474,286.93470790378007,40,40,40
18,41,663.00826446281,309.9504132231405,41,41,41
18,42,529.2163742690059,304.65497076023394,42,42,42
18,43,819.9213836477987,314.1981132075472,43,43,43
18,44,539.5851063829788,317.4255319148936,44,44,44
18,45,973.4,318.4142857142857,45,45,45
18,46,872.2165137614679,319.56330275229357,46,46,46
18,47,456.62745098039215,318.12745098039215,47,47,47
18,48,1186.8333333333333,322.2763157894737,48,48,48
18,49,1026.8854166666667,317.46875,49,49,49
18,50,822.2723004694835,334.2863849765258,50,50,50
18,51,943.7401129943503,343.59322033898303,51,51,51
18,52,904.8130081300814,342.8943089430894,52,52,52
18,53,1074.036170212766,345.2574468085106,53,53,53
18,54,934.6851851851852,349.0740740740741,54,54,54
18,55,491.73125720876584,333.22952710495963,55,55,55
18,56,498.7733333333333,361.3630769230769,56,56,56
18,57,1252.188524590164,367.89344262295083,57,57,57
18,58,851.7234042553191,372.4802431610942,58,58,58
18,59,533.8545081967213,370.2233606557377,59,59,59
18,60,1271.2564102564102,373.0705128205128,60,60,60
18,61,769.2307692307693,373.1048951048951,61,61,61
18,62,1090.9585635359117,382.23756906077347,62,62,62
18,63,1021.6404494382023,390.438202247191,63,63,63
18,64,717.51,387.616,64,64,64
18,65,1223.0935792349726,393.54030054644807,65,65,65
18,66,1124.1043956043957,414.38461538461536,66,66,66
18,67,1199.5543859649122,419.8315789473684,67,67,67
18,68,1141.6636904761904,421.6458333333333,68,68,68
18,69,549.1113340020061,416.9167502507523,69,69,69
18,70,786.3257731958763,422.08659793814434,70,70,70
18,71,1176.6436222005843,460.0837390457644,71,71,71
18,72,627.2679658952497,455.4177831912302,72,72,72
18,73,796.0756302521008,463.2857142857143,73,73,73
18,74,1107.9931818181817,463.4068181818182,74,74,74
18,75,920.84375,485.2552083333333,75,75,75
18,76,616.58432304038,488.3206650831354,76,76,76
18,77,896.9541984732824,497.1526717557252,77,77,77
18,78,878.1784897025171,509.68192219679634,78,78,78
18,79,1045.7703604806409,509.85714285714283,79,79,79
18,80,966.9931153184165,496.76764199655764,80,80,80
18,81,1067.3793103448277,505.0569715142429,81,81,81
18,82,551.8997252747253,520.1057692307693,82,82,82
18,83,640.7142857142857,529.6717325227963,83,83,83
18,84,804.6774193548387,528.6036866359447,84,84,84
18,85,1107.9399538106236,528.0877598152425,85,85,85
18,86,1160.796052631579,549.0444078947369,86,86,86
18,87,1035.4531835205992,568.0449438202247,87,87,87
18,88,1056.3823529411766,562.6941176470589,88,88,88
18,89,984.3926701570681,559.8795811518324,89,89,89
18,90,752.1337209302326,581.7403100775193,90,90,90
18,91,1093.9767025089607,615.8637992831541,91,91,91
18,92,751.8846153846154,605.6794871794872,92,92,92
18,93,595.2368421052631,599.1435406698564,93,93,93
18,94,1049.5965665236051,611.1201716738198,94,94,94
18,95,1020.8375,619.0125,95,95,95
18,96,958.3333333333334,649.534435261708,96,96,96
18,97,832.9878787878788,637.0424242424242,97,97,97
18,98,982.708229426434,658.6633416458853,98,98,98
18,99,694.8645066273932,732.1502209131075,99,99,99
18,100,887.3318385650224,739.1748878923767,100,100,100
18,101,617.659793814433,747.7938144329897,101,101,101
18,102,816.365,751.585,102,102,102
18,103,490.1802816901409,758.4014084507043,103,103,103
18,104,466.1506172839506,778.5135802469135,104,104,104
18,105,653.3333333333334,798.2352941176471,105,105,105
18,106,1102.92,806.94,106,106,106
18,107,1128.2426470588234,851.6764705882352,107,107,107
18,108,867.7496671105193,906.5312916111851,108,108,108
18,109,776.8988095238095,924.7678571428571,109,109,109
18,110,401.4764705882353,934.5294117647059,110,110,110
18,111,727.7734375,953.3125,111,111,111
18,112,392.93925448688447,947.3750575241602,112,112,112
19,1,710.7019064124784,22.838821490467936,1,1,1
19,2,583.6986754966888,15.625827814569536,2,2,2
19,3,571.7704918032787,24.647540983606557,3,3,3
19,4,1213.2268602540835,17.823956442831214,4,4,4
19,5,935.3621621621621,39.46786786786787,5,5,5
19,6,1150.6728971962616,28.906542056074766,6,6,6
19,7,1140.873417721519,36.53164556962025,7,7,7
19,8,524.6859504132232,36.062809917355374,8,8,8
19,9,1261.070496083551,34.815926892950394,9,9,9
19,10,1137.0393258426966,61.47752808988764,10,10,10
19,11,862.4494902687674,67.38183503243744,11,11,11
19,12,559.1958997722096,86.65261958997722,12,12,12
19,13,426.95652173913044,118.82608695652173,13,13,13
19,14,169.08695652173913,127.42028985507247,14,14,14
19,15,766.1287425149701,131.80239520958085,15,15,15
19,16,1015.4219178082192,134.76986301369863,16,16,16
19,17,811.9191297208539,191.03776683087028,17,17,17
19,18,580.8561151079136,196.1630695443645,18,18,18
19,19,643.5153901216893,260.50107372942017,19,19,19
19,20,838.5881057268723,269.488986784141,20,20,20
19,21,422.9381443298969,265.9072164948454,21,21,21
19,22,601.7330508474577,299.19632768361583,22,22,22
19,23,1175.3305084745762,327.9237288135593,23,23,23
19,24,1153.6546762589928,335.0503597122302,24,24,24
19,25,1106.0681818181818,349.3560606060606,25,25,25
19,26,1177.0622009569379,346.73205741626793,26,26,26
19,27,1256.0521739130436,354.2260869565217,27,27,27
19,28,1155.468085106383,361.20212765957444,28,28,28
19,29,636.2094907407408,375.4375,29,29,29
19,30,356.46143344709895,376.2430034129693,30,30,30
19,31,1109.1142857142856,396.5809523809524,31,31,31
19,32,398.3089244851259,403.5209763539283,32,32,32
19,33,1257.5414710485134,413.55242566510174,33,33,33
19,34,298.0659340659341,429.06410256410254,34,34,34
19,35,1238.4544513457556,450.35093167701865,35,35,35
19,36,759.6388888888889,470.8240740740741,36,36,36
19,37,638.7450980392157,467.1666666666667,37,37,37
19,38,1117.7012195121952,472.7865853658537,38,38,38
19,39,1261.1363004172463,476.3490959666203,39,39,39
19,40,1125.1933962264152,491.27830188679246,40,40,40
19,41,1223.4190317195325,510.2136894824708,41,41,41
19,42,994.8998589562765,530.4823695345557,42,42,42
19,43,1210.1223564954682,538.9924471299094,43,43,43
19,44,801.7828054298642,555.4253393665158,44,44,44
19,45,1259.5728813559322,552.2406779661017,45,45,45
19,46,1276.801652892562,553.198347107438,46,46,46
19,47,1234.4982078853047,578.5913978494624,47,47,47
19,48,1168.4290718038528,563.4798598949212,48,48,48
19,49,1189.51953125,570.03515625,49,49,49
19,50,1274.3238095238096,583.447619047619,50,50,50
19,51,779.9911894273127,583.0704845814978,51,51,51
19,52,1309.7761194029852,581.9392324093817,52,52,52
19,53,265.3837209302326,602.1627906976744,53,53,53
19,54,1226.8990825688074,612.4587155963303,54,54,54
19,55,437.6887417218543,616.6556291390729,55,55,55
19,56,1227.5204081632653,635.1122448979592,56,56,56
19,57,1205.3022339027596,637.5466491458607,57,57,57
19,58,207.2439024390244,660.5243902439024,58,58,58
19,59,1323.390977443609,659.6842105263158,59,59,59
19,60,1192.1650485436894,669.9786407766991,60,60,60
19,61,1280.0625,664.7410714285714,61,61,61
19,62,1287.7961165048544,683.5922330097087,62,62,62
19,63,1327.7604166666667,757.78125,63,63,63
19,64,1318.3163265306123,780.3673469387755,64,64,64
19,65,1172.850172215844,847.9913892078072,65,65,65
19,66,1128.3760683760684,872.3475783475783,66,66,66
19,67,1197.4898630136986,882.255890410959,67,67,67
19,68,1144.2188065099458,891.4068716094033,68,68,68
19,69,1231.784375,892.73125,69,69,69
19,70,1198.7142857142858,909.6895604395604,70,70,70
19,71,1253.1467611336031,900.8198380566802,71,71,71
19,72,1233.0421455938697,920.551724137931,72,72,72
19,73,1168.6788990825687,920.3119266055046,73,73,73
19,74,970.0030456852792,926.5458544839255,74,74,74
19,75,1195.4893617021276,933.9893617021277,75,75,75
19,76,968.0729729729729,969.2486486486487,76,76,76
19,77,1049.9,968.1666666666666,77,77,77
19,78,997.9340813464236,997.3870967741935,78,78,78
20,1,908.3147353361945,35.85264663805437,1,1,1
20,2,787.5422535211268,54.894366197183096,2,2,2
20,3,904.0104821802935,59.61006289308176,3,3,3
20,4,1190.131970260223,80.02230483271376,4,4,4
20,5,745.09243697479,88.06162464985995,5,5,5
20,6,398.4137055837563,101.10532994923858,6,6,6
20,7,765.7959866220735,118.24080267558529,7,7,7
20,8,823.7215909090909,113.86931818181819,8,8,8
20,9,594.2636363636364,122.05454545454545,9,9,9
20,10,1276.6455259026689,118.43516483516484,10,10,10
20,11,72.50393700787401,125.83070866141732,11,11,11
20,12,1225.9870036101083,151.5913357400722,12,12,12
20,13,936.4732142857143,174.25892857142858,13,13,13
20,14,1311.4973262032086,202.66042780748663,14,14,14
20,15,104.51114922813036,202.12521440823326,15,15,15
20,16,226.74719101123594,246.86329588014982,16,16,16
20,17,934.1702127659574,259.3085106382979,17,17,17
20,18,1012.55,252.45,18,18,18
20,19,189.5820895522388,272.4776119402985,19,19,19
20,20,1286.8471698113208,270.81698113207545,20,20,20
20,21,52.890243902439025,278.9024390243902,21,21,21
20,22,200.0077519379845,281.50387596899225,22,22,22
20,23,49.04385964912281,295.3333333333333,23,23,23
20,24,840.0377358490566,294.42452830188677,24,24,24
20,25,1110.0067567567567,318.63513513513516,25,25,25
20,26,1301.8724458204335,327.6427244582043,26,26,26
20,27,1045.2410714285713,331.3878968253968,27,27,27
20,28,1024.0457079152732,349.9609810479376,28,28,28
20,29,616.8352272727273,346.34659090909093,29,29,29
20,30,670.3239875389409,345.3239875389408,30,30,30
20,31,502.66346153846155,356.3942307692308,31,31,31
20,32,403.185036740147,366.6499665998664,32,32,32
20,33,934.8602409638554,365.2755020080321,33,33,33
20,34,1098.4259259259259,372.5,34,34,34
20,35,719.1587301587301,380.1031746031746,35,35,35
20,36,684.730627306273,397.45756457564573,36,36,36
20,37,188.271818787475,391.9806795469687,37,37,37
20,38,946.3008356545961,413.05849582172704,38,38,38
20,39,758.6814814814815,415.2,39,39,39
20,40,47.703125,431.30078125,40,40,40
20,41,57.86614173228347,455.40944881889766,41,41,41
20,42,974.1303956834532,459.1061151079137,42,42,42
20,43,556.2511125238398,501.1265098537826,43,43,43
20,44,604.6797752808989,672.8595505617977,44,44,44
20,45,1292.342105263158,720.8526315789474,45,45,45
20,46,1205.3188405797102,726.072463768116,46,46,46
20,47,1199.6593406593406,737.9230769230769,47,47,47
20,48,1261.3244680851064,736.7021276595744,48,48,48
20,49,1184.7727272727273,807.6727272727272,49,49,49
20,50,1224.249067164179,779.3628731343283,50,50,50
20,51,1210.8333333333333,830.0625,51,51,51
20,52,1166.578947368421,834.0701754385965,52,52,52
20,53,1176.3647058823528,835.1058823529412,53,53,53
20,54,1170.8857142857144,848.3285714285714,54,54,54
21,1,264.9259259259259,17.01851851851852,1,1,1
21,2,768.7407407407408,18.90740740740741,2,2,2
21,3,1031.4698795180723,17.262048192771083,3,3,3
21,4,479.8867313915858,27.706796116504854,4,4,4
21,5,505.15257192676546,48.45597210113339,5,5,5
21,6,830.282583621684,44.75778546712803,6,6,6
21,7,695.7417004048583,67.84048582995952,7,7,7
21,8,199.88829215896885,76.96455424274973,8,8,8
21,9,1025.235294117647,78.23161764705883,9,9,9
21,10,469.3655303030303,95.51515151515152,10,10,10
21,11,674.1927497789567,102.96374889478338,11,11,11
21,12,452.38461538461536,109.18881118881119,12,12,12
21,13,634.8532704773129,96.17943429581615,13,13,13
21,14,1006.6102564102564,93.73333333333333,14,14,14
21,15,1023.9130434782609,109.67391304347827,15,15,15
21,16,547.8865398167724,119.59478505990134,16,16,16
21,17,994.5263157894736,123.5,17,17,17
21,18,523.0889370932755,146.43600867678958,18,18,18
21,19,979.9554455445544,134.42079207920793,19,19,19
21,20,1074.288,143.56,20,20,20
21,21,1137.845238095238,155.45238095238096,21,21,21
21,22,1023.6305220883534,163.9437751004016,22,22,22
21,23,1123.6190476190477,162.13333333333333,23,23,23
21,24,278.7253112033195,167.7759336099585,24,24,24
21,25,145.22916666666666,199.33333333333334,25,25,25
21,26,642.18359375,197.83203125,26,26,26
21,27,1105.5595238095239,203.51190476190476,27,27,27
21,28,1111.65625,211.6875,28,28,28
21,29,609.8026052104209,198.8617234468938,29,29,29
21,30,707.9891891891892,207.47027027027028,30,30,30
21,31,345.4609375,237.3828125,31,31,31
21,32,437.3813953488372,241.69302325581396,32,32,32
21,33,158.4607843137255,249.05882352941177,33,33,33
21,34,397.97727272727275,262.15909090909093,34,34,34
21,35,523.6689419795222,261.48464163822524,35,35,35
21,36,533.9957081545065,273.9442060085837,36,36,36
21,37,304.06410256410254,271.3162393162393,37,37,37
21,38,803.4934210526316,280.6118421052632,38,38,38
21,39,787.3519206939282,307.96778190830236,39,39,39
21,40,806.9032258064516,313.93548387096774,40,40,40
21,41,1022.3409090909091,320.0681818181818,41,41,41
21,42,985.0581395348837,324.5581395348837,42,42,42
21,43,685.0946261682243,331.54789719626166,43,43,43
21,44,651.430128840436,368.46679881070366,44,44,44
21,45,101.4557907845579,371.027397260274,45,45,45
21,46,956.7888888888889,371.84444444444443,46,46,46
21,47,296.35114503816794,400.3435114503817,47,47,47
21,48,24.503676470588236,394.4227941176471,48,48,48
21,49,234.92241379310346,429.0344827586207,49,49,49
21,50,563.9719101123595,437.44756554307116,50,50,50
21,51,387.32150776053214,476.3148558758315,51,51,51
21,52,751.5434782608696,492.713768115942,52,52,52
21,53,30.291666666666668,492.09722222222223,53,53,53
21,54,736.925187032419,505.5635910224439,54,54,54
21,55,965.9954751131222,496.47058823529414,55,55,55
21,56,25.053333333333335,506.46666666666664,56,56,56
21,57,333.7095851216023,509.16595135908443,57,57,57
21,58,283.4846153846154,537.6692307692308,58,58,58
21,59,179.08187134502924,531.9922027290448,59,59,59
21,60,956.7644230769231,567.1682692307693,60,60,60
21,61,282.1418918918919,564.5135135135135,61,61,61
21,62,364.70438799076214,572.1709006928406,62,62,62
21,63,1272.6478260869565,621.8434782608696,63,63,63
21,64,1209.5836520076482,622.2997131931166,64,64,64
21,65,1237.3036303630363,661.8778877887788,65,65,65
21,66,340.3333333333333,662.6602564102565,66,66,66
21,67,1285.351851851852,666.6767676767677,67,67,67
21,68,1152.5075757575758,695.4924242424242,68,68,68
21,69,306.74619289340103,699.7005076142132,69,69,69
21,70,92.94262295081967,748.3770491803278,70,70,70
21,71,1203.4915254237287,735.9167950693375,71,71,71
21,72,1116.0610687022902,758.0725190839695,72,72,72
21,73,1150.902857142857,748.7885714285715,73,73,73
21,74,138.1551724137931,765.6293103448276,74,74,74
21,75,1170.486187845304,779.9281767955802,75,75,75
21,76,127.1980198019802,785.2871287128713,76,76,76
21,77,1194.4366197183099,787.7816901408451,77,77,77
21,78,250.25465838509317,795.8322981366459,78,78,78
21,79,143.80612244897958,806.3673469387755,79,79,79
21,80,1225.1375,828.05,80,80,80
21,81,1147.048076923077,831.6634615384615,81,81,81
21,82,93.33134328358209,832.8179104477612,82,82,82
21,83,1198.39,844.71,83,83,83
21,84,116.11063829787234,850.1148936170213,84,84,84
21,85,218.1409574468085,870.7034574468086,85,85,85
21,86,785.2819383259912,966.5506607929516,86,86,86
21,87,122.7,973.6222222222223,87,87,87
21,88,257.02564102564105,991.0512820512821,88,88,88
21,89,120.10227272727273,997.875,89,89,89
21,90,264.8,1004.4642857142857,90,90,90
22,1,1013.3188405797101,12.26086956521739,1,1,1
22,2,1153.4210985178727,15.244986922406277,2,2,2
22,3,1014.2488262910798,26.793427230046948,3,3,3
22,4,955.046511627907,44.332225913621265,4,4,4
22,5,363.6666666666667,42.27777777777778,5,5,5
22,6,479.39285714285717,48.57142857142857,6,6,6
22,7,389.88235294117646,37.93627450980392,7,7,7
22,8,384.82,53.48,8,8,8
22,9,230.97362296353762,42.559348332040344,9,9,9
22,10,356.5846153846154,45.92307692307692,10,10,10
22,11,284.86384976525824,77.18779342723005,11,11,11
22,12,263.23770491803276,96.70491803278688,12,12,12
22,13,371.9477124183006,87.36274509803921,13,13,13
22,14,223.81565217391304,87.45913043478261,14,14,14
22,15,223.18984962406014,113.71804511278195,15,15,15
22,16,1019.1643835616438,99.36986301369863,16,16,16
22,17,1061.2166246851386,130.15113350125944,17,17,17
22,18,1038.2355072463768,157.94565217391303,18,18,18
22,19,466.74038461538464,157.56730769230768,19,19,19
22,20,218.95951417004048,157.92307692307693,20,20,20
22,21,279.4234234234234,162.45945945945945,21,21,21
22,22,197.26785714285714,171.39285714285714,22,22,22
22,23,814.1063829787234,171.29787234042553,23,23,23
22,24,832.8412698412699,171.66666666666666,24,24,24
22,25,674.1950354609929,179.41843971631207,25,25,25
22,26,349.09183673469386,185.14285714285714,26,26,26
22,27,360.5403225806452,197.8548387096774,27,27,27
22,28,930.8082191780821,214.49771689497717,28,28,28
22,29,205.75833333333333,222.13333333333333,29,29,29
22,30,804.7465753424658,260.0821917808219,30,30,30
22,31,309.04953271028035,316.8102803738318,31,31,31
22,32,488.231884057971,313.70006301197225,32,32,32
22,33,1080.5936883629192,313.68836291913215,33,33,33
22,34,1099.176,333.408,34,34,34
22,35,1286.2285067873304,325.81447963800906,35,35,35
22,36,147.2591431556949,344.2340647857889,36,36,36
22,37,253.86065573770492,366.0327868852459,37,37,37
22,38,734.3439803439803,374.47972972972974,38,38,38
22,39,243.9747899159664,387.47058823529414,39,39,39
22,40,1025.6536231884058,389.8753623188406,40,40,40
22,41,417.8491847826087,428.1766304347826,41,41,41
22,42,510.54464285714283,428.5625,42,42,42
22,43,282.30232558139534,434.47286821705427,43,43,43
22,44,807.8454545454546,443.6727272727273,44,44,44
22,45,673.5848119233499,432.5315826827537,45,45,45
22,46,271.95588235294116,440.22058823529414,46,46,46
22,47,833.8983050847457,441.8187744458931,47,47,47
22,48,244.57272727272726,440.58181818181816,48,48,48
22,49,493.6636363636364,443.54545454545456,49,49,49
22,50,928.155,441.035,50,50,50
22,51,946.5988023952095,459.67664670658684,51,51,51
22,52,1153.0256959314775,456.3276231263383,52,52,52
22,53,1144.9730848861284,474.3726708074534,53,53,53
22,54,316.7141518275539,474.2558575445173,54,54,54
22,55,178.37735849056602,482.57547169811323,55,55,55
22,56,943.7608695652174,478.4695652173913,56,56,56
22,57,919.3720136518772,491.41638225255974,57,57,57
22,58,42.72641509433962,503.188679245283,58,58,58
22,59,78.32456140350877,511.36842105263156,59,59,59
22,60,409.18333333333334,520.5388888888889,60,60,60
22,61,431.0196850393701,512.3661417322835,61,61,61
22,62,277.37136204889407,516.4388824214202,62,62,62
22,63,52.19047619047619,531.0952380952381,63,63,63
22,64,343.2577639751553,508.6273291925466,64,64,64
22,65,318.89032258064515,530.9225806451612,65,65,65
22,66,73.65972222222223,537.8819444444445,66,66,66
22,67,202.0,538.0806451612904,67,67,67
22,68,33.25,542.6833333333333,68,68,68
22,69,61.05223880597015,555.0074626865671,69,69,69
22,70,440.7216494845361,563.340206185567,70,70,70
22,71,380.1657142857143,566.0571428571428,71,71,71
22,72,397.8491879350348,584.830626450116,72,72,72
22,73,430.3488372093023,577.0348837209302,73,73,73
22,74,510.7014925373134,605.1452736318408,74,74,74
22,75,584.7361111111111,628.9351851851852,75,75,75
22,76,758.1322463768116,617.1847826086956,76,76,76
22,77,631.5208333333334,628.3125,77,77,77
22,78,611.7227722772277,630.1089108910891,78,78,78
22,79,624.5764705882353,642.9058823529411,79,79,79
22,80,447.2987951807229,646.8506024096386,80,80,80
22,81,561.2565157750342,659.4842249657064,81,81,81
22,82,707.5918674698795,642.652108433735,82,82,82
22,83,584.780701754386,665.0482456140351,83,83,83
22,84,698.6615691489362,680.749335106383,84,84,84
22,85,527.6206896551724,674.4655172413793,85,85,85
22,86,428.5597147950089,707.777183600713,86,86,86
22,87,588.0370370370371,721.9444444444445,87,87,87
22,88,458.11309523809524,740.4662698412699,88,88,88
22,89,547.5252525252525,751.1313131313132,89,89,89
22,90,560.3085106382979,757.1489361702128,90,90,90
22,91,350.9986187845304,755.1022099447514,91,91,91
22,92,837.4428571428572,764.5563025210084,92,92,92
22,93,850.4889705882352,782.1507352941177,93,93,93
22,94,871.0222371967654,814.97102425876,94,94,94
22,95,86.60317460317461,801.1468253968254,95,95,95
22,96,811.6837294332724,820.563071297989,96,96,96
22,97,675.280701754386,813.7426900584795,97,97,97
22,98,165.22115384615384,909.4495192307693,98,98,98
22,99,175.55747126436782,980.816091954023,99,99,99
23,1,354.0671936758893,19.02635046113307,1,1,1
23,2,1071.8367346938776,19.258503401360546,2,2,2
23,3,692.4106463878327,25.285171102661597,3,3,3
23,4,1056.04,23.016,4,4,4
23,5,923.3191489361702,24.180851063829788,5,5,5
23,6,272.906050955414,28.31050955414013,6,6,6
23,7,745.4644549763033,20.672985781990523,7,7,7
23,8,935.016393442623,39.48360655737705,8,8,8
23,9,86.9054054054054,40.13513513513514,9,9,9
23,10,1265.0187144019528,35.15215622457282,10,10,10
23,11,757.4982456140351,50.89824561403509,11,11,11
23,12,989.4423076923077,47.78846153846154,12,12,12
23,13,896.6348122866895,44.88191126279863,13,13,13
23,14,1044.938596491228,55.50877192982456,14,14,14
23,15,185.6839850026781,56.77129084092127,15,15,15
23,16,55.736,67.272,16,16,16
23,17,1085.549019607843,62.970588235294116,17,17,17
23,18,632.2767662053897,71.32774945375091,18,18,18
23,19,136.22916666666666,68.41666666666667,19,19,19
23,20,984.2407407407408,75.87037037037037,20,20,20
23,21,791.3448275862069,76.00689655172414,21,21,21
23,22,729.3977272727273,75.23863636363636,22,22,22
23,23,465.8502512562814,81.4603015075377,23,23,23
23,24,246.95505617977528,81.15730337078652,24,24,24
23,25,776.2122905027933,77.54003724394786,25,25,25
23,26,240.97560975609755,89.29268292682927,26,26,26
23,27,868.8213566151779,84.62055070517125,27,27,27
23,28,912.7488888888889,88.08444444444444,28,28,28
23,29,697.3,82.32708333333333,29,29,29
23,30,1029.0105263157895,97.9578947368421,30,30,30
23,31,934.3816470588235,124.0564705882353,31,31,31
23,32,1035.012048192771,106.6867469879518,32,32,32
23,33,691.1895833333333,124.92395833333333,33,33,33
23,34,397.8952380952381,121.4095238095238,34,34,34
23,35,816.0661268556005,129.07962213225372,35,35,35
23,36,581.1408626277736,149.88332086761406,36,36,36
23,37,871.5318352059925,154.3370786516854,37,37,37
