ImageNumber,ObjectNumber,Children_PlasmaMembrane_Count,Children_SecratoryMembrane_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
8,63,1,1,1023.1534090909091,404.43465909090907,0,63
8,64,1,1,299.12339743589746,409.7980769230769,0,64
8,65,1,1,1013.7125,421.005,0,65
8,66,1,1,685.1614730878186,425.94334277620396,0,66
8,67,1,1,228.06543967280163,418.1717791411043,0,67
8,68,1,1,265.7731343283582,433.90597014925373,0,68
8,69,1,1,606.9128065395096,433.6076294277929,0,69
8,70,1,1,929.0060606060606,444.54242424242426,0,70
8,71,1,1,1152.7608318890814,449.6811091854419,0,71
8,72,1,1,271.67962962962963,455.24444444444447,0,72
8,73,1,1,1067.445283018868,473.3735849056604,0,73
8,74,1,1,1206.0876404494381,476.13483146067415,0,74
8,75,1,1,1020.2848484848485,481.7030303030303,0,75
8,76,1,1,774.5326633165829,495.0138190954774,0,76
8,77,1,1,650.0597014925373,498.5186567164179,0,77
8,78,1,1,636.0071428571429,516.0785714285714,0,78
8,79,1,1,396.4768392370572,518.5803814713896,0,79
8,80,1,1,1243.5829145728644,523.8718592964824,0,80
8,81,1,1,891.1735751295337,537.6502590673575,0,81
8,82,1,1,962.5230769230769,538.0384615384615,0,82
8,83,1,1,837.32741617357,537.8698224852071,0,83
8,84,1,1,570.1379310344828,544.6699507389162,0,84
8,85,1,1,904.6358695652174,543.4021739130435,0,85
8,86,1,1,308.2942238267148,547.2346570397112,0,86
8,87,1,1,689.4070247933885,545.6157024793389,0,87
8,88,1,1,80.04440154440154,549.1332046332046,0,88
8,89,1,1,446.40784313725493,558.9686274509804,0,89
8,90,1,1,650.1972265023112,557.0092449922959,0,90
8,91,1,1,791.2395833333334,565.0260416666666,0,91
8,92,1,1,383.1467268623025,564.3972911963882,0,92
8,93,1,1,53.825641025641026,568.9102564102565,0,93
8,94,1,1,98.34725274725275,585.4571428571429,0,94
8,95,1,1,667.4117647058823,599.0023529411765,0,95
8,96,1,1,263.6727941176471,596.7555147058823,0,96
8,97,1,1,743.8162790697675,603.4558139534884,0,97
8,98,1,1,481.49769585253455,602.9009216589861,0,98
8,99,1,1,793.8715083798883,606.522346368715,0,99
8,100,1,1,406.04661016949154,610.2372881355932,0,100
8,101,1,1,1071.84435261708,632.2920110192838,0,101
8,102,1,1,667.0900692840646,632.4041570438799,0,102
8,103,1,1,733.6217228464419,637.6779026217229,0,103
8,104,1,1,720.4791666666666,636.4958333333333,0,104
8,105,1,1,876.3767772511849,645.2345971563981,0,105
8,106,1,1,438.39408866995075,649.4827586206897,0,106
8,107,1,1,467.7168458781362,657.5698924731183,0,107
8,108,1,1,445.93150684931504,656.8767123287671,0,108
8,109,1,1,488.65384615384613,682.0641025641025,0,109
8,110,1,1,534.5614334470989,701.0017064846417,0,110
8,111,1,1,1296.4637362637363,714.4395604395604,0,111
8,112,1,1,254.5858407079646,719.8265486725663,0,112
8,113,1,1,538.7716049382716,725.9506172839506,0,113
8,114,1,1,243.11943319838056,738.9898785425102,0,114
8,115,1,1,887.7162790697674,743.5441860465116,0,115
8,116,1,1,1316.7088353413656,750.3212851405623,0,116
8,117,1,1,919.4825,749.395,0,117
8,118,1,1,601.6288659793814,759.5711340206185,0,118
8,119,1,1,696.0365384615385,767.0384615384615,0,119
8,120,1,1,967.5902636916836,762.8782961460446,0,120
8,121,1,1,894.7441364605544,773.5735607675906,0,121
8,122,1,1,408.3478260869565,786.3440453686201,0,122
8,123,1,1,952.1147540983607,786.6598360655738,0,123
8,124,1,1,1021.6117455138663,790.0,0,124
8,125,1,1,1065.3390410958905,808.5308219178082,0,125
8,126,1,1,841.9782608695652,811.1440217391304,0,126
8,127,1,1,449.7602339181287,822.0233918128655,0,127
8,128,1,1,909.6789473684211,826.9131578947369,0,128
8,129,1,1,1044.3736842105263,837.6263157894737,0,129
8,130,1,1,142.80183486238533,857.7669724770642,0,130
8,131,1,1,446.1062355658199,866.013856812933,0,131
8,132,1,1,1055.739837398374,868.8471544715447,0,132
8,133,1,1,1100.669642857143,871.5089285714286,0,133
8,134,1,1,128.1732456140351,872.5241228070175,0,134
8,135,1,1,89.91506849315068,902.6602739726028,0,135
8,136,1,1,253.81656804733728,897.1538461538462,0,136
8,137,1,1,266.44801512287336,898.6843100189036,0,137
8,138,1,1,216.69098143236073,914.5331564986737,0,138
8,139,1,1,271.51724137931035,932.8027586206897,0,139
8,140,1,1,928.160883280757,935.0141955835962,0,140
8,141,1,1,1166.3634577603143,940.9390962671906,0,141
8,142,1,1,1022.1038167938931,957.0045801526718,0,142
8,143,1,1,1152.938679245283,961.5235849056604,0,143
8,144,1,1,1155.7735124760077,995.0537428023033,0,144
9,1,1,1,263.1666666666667,13.10377358490566,0,1
9,2,1,1,928.9550264550264,35.91534391534392,0,2
9,3,1,1,916.7729468599034,49.072463768115945,0,3
9,4,1,1,687.3214793741109,56.03556187766714,0,4
9,5,1,1,872.0344827586207,62.51724137931034,0,5
9,6,1,1,456.6654929577465,79.47711267605634,0,6
9,7,1,1,618.6413043478261,86.31521739130434,0,7
9,8,1,1,561.8598848368522,87.02879078694818,0,8
9,9,1,1,296.49880668257754,84.4653937947494,0,9
9,10,1,1,369.79156327543427,85.57071960297766,0,10
9,11,1,1,780.2537313432836,93.30490405117271,0,11
9,12,1,1,669.685606060606,95.62121212121212,0,12
9,13,1,1,431.1264367816092,106.19540229885058,0,13
9,14,1,1,332.06947368421055,110.06105263157895,0,14
9,15,1,1,732.8214971209213,114.17274472168906,0,15
9,16,1,1,268.3092307692308,125.19846153846154,0,16
9,17,1,1,565.5513126491646,130.25536992840097,0,17
9,18,1,1,830.0770234986945,146.19451697127937,0,18
9,19,1,1,626.9363354037267,146.222049689441,0,19
9,20,1,1,1069.1501706484642,149.21160409556313,0,20
9,21,1,1,238.0032786885246,152.9311475409836,0,21
9,22,1,1,198.7733118971061,155.556270096463,0,22
9,23,1,1,1085.95,154.07,0,23
9,24,1,1,175.31453362255965,167.49240780911063,0,24
9,25,1,1,415.07910447761196,173.22388059701493,0,25
9,26,1,1,1139.7738589211617,206.8941908713693,0,26
9,27,1,1,965.2989323843416,214.83274021352312,0,27
9,28,1,1,948.5451807228916,222.9789156626506,0,28
9,29,1,1,801.7340659340659,220.11868131868133,0,29
9,30,1,1,942.9041095890411,235.0,0,30
9,31,1,1,152.93162393162393,240.04273504273505,0,31
9,32,1,1,848.0979827089337,247.40201729106627,0,32
9,33,1,1,151.40160642570282,252.21686746987953,0,33
9,34,1,1,377.9749034749035,248.28764478764478,0,34
9,35,1,1,845.8187134502924,273.219298245614,0,35
9,36,1,1,827.4375,275.7138157894737,0,36
9,37,1,1,1058.1247216035636,286.1046770601336,0,37
9,38,1,1,942.4491150442478,290.70353982300884,0,38
9,39,1,1,1274.1878787878788,296.8484848484849,0,39
9,40,1,1,1032.2836624775584,297.45960502693,0,40
9,41,1,1,1285.3333333333333,304.0314465408805,0,41
9,42,1,1,1264.8172185430465,311.8927152317881,0,42
9,43,1,1,1103.945419103314,320.69590643274853,0,43
9,44,1,1,824.9700460829494,333.2327188940092,0,44
9,45,1,1,825.93006993007,345.46153846153845,0,45
9,46,1,1,207.88948787061994,373.1401617250674,0,46
9,47,1,1,884.48802946593,380.6813996316759,0,47
9,48,1,1,153.2888888888889,419.75,0,48
9,49,1,1,1003.4096385542168,421.644578313253,0,49
9,50,1,1,1016.5584905660378,423.66037735849056,0,50
9,51,1,1,147.0840579710145,432.3768115942029,0,51
9,52,1,1,217.48224852071007,433.9408284023669,0,52
9,53,1,1,890.44128113879,435.38790035587186,0,53
9,54,1,1,1112.177966101695,445.82838983050846,0,54
9,55,1,1,360.36227951153325,449.3297150610583,0,55
9,56,1,1,968.0488245931284,466.50994575045206,0,56
9,57,1,1,731.8815663801337,474.4995224450812,0,57
9,58,1,1,1073.274231678487,471.78959810874704,0,58
9,59,1,1,903.5114638447972,477.25925925925924,0,59
9,60,1,1,1010.6546762589928,479.32374100719426,0,60
9,61,1,1,1026.0544554455446,482.6410891089109,0,61
9,62,1,1,1191.0279411764707,484.3544117647059,0,62
9,63,1,1,245.77380952380952,495.64285714285717,0,63
9,64,1,1,847.0419161676647,499.6317365269461,0,64
9,65,1,1,255.25355450236967,511.6303317535545,0,65
9,66,1,1,230.96938775510205,514.219387755102,0,66
9,67,1,1,363.85578747628085,517.6869070208728,0,67
9,68,1,1,1317.0928338762214,520.6449511400651,0,68
9,69,1,1,829.0,524.7546468401487,0,69
9,70,1,1,980.5166374781086,525.968476357268,0,70
9,71,1,1,1135.6035598705503,526.9142394822006,0,71
9,72,1,1,1200.9408695652173,539.3408695652174,0,72
9,73,1,1,598.7209775967414,555.6619144602852,0,73
9,74,1,1,215.97802197802199,549.010989010989,0,74
9,75,1,1,922.4467455621302,555.1686390532544,0,75
9,76,1,1,907.9736147757257,555.1741424802111,0,76
9,77,1,1,1304.2316118935837,561.0782472613458,0,77
9,78,1,1,1222.900962861073,578.0495185694635,0,78
9,79,1,1,677.3632478632478,586.6666666666666,0,79
9,80,1,1,986.4166666666666,588.6285714285714,0,80
9,81,1,1,307.9922928709056,594.9884393063584,0,81
9,82,1,1,932.6989247311828,617.847311827957,0,82
9,83,1,1,449.49217002237134,626.9776286353467,0,83
9,84,1,1,1275.5276752767527,631.9630996309963,0,84
9,85,1,1,455.375,641.4098837209302,0,85
9,86,1,1,185.78096947935367,657.0538599640934,0,86
9,87,1,1,866.0852534562212,661.3663594470046,0,87
9,88,1,1,260.6998284734134,663.8130360205832,0,88
9,89,1,1,564.1838111298482,670.8701517706577,0,89
9,90,1,1,670.624269005848,703.4619883040936,0,90
9,91,1,1,783.9242957746479,700.2588028169014,0,91
9,92,1,1,158.38950276243094,702.2292817679559,0,92
9,93,1,1,1281.1993865030674,707.2745398773006,0,93
9,94,1,1,149.16355140186917,712.0046728971963,0,94
9,95,1,1,353.01977401129943,724.8785310734463,0,95
9,96,1,1,89.5,724.0934210526316,0,96
9,97,1,1,365.72754491017963,770.874251497006,0,97
9,98,1,1,170.31993006993008,775.5594405594405,0,98
9,99,1,1,204.53803339517626,773.2931354359926,0,99
9,100,1,1,185.86363636363637,789.9071146245059,0,100
9,101,1,1,44.71634615384615,866.21875,0,101
9,102,1,1,814.9573378839591,897.339590443686,0,102
9,103,1,1,371.58361774744026,897.1262798634813,0,103
9,104,1,1,1147.2647814910026,899.5064267352185,0,104
9,105,1,1,710.9970457902511,906.7178729689808,0,105
9,106,1,1,373.4533333333333,916.5366666666666,0,106
9,107,1,1,989.1148648648649,915.7972972972973,0,107
9,108,1,1,1098.4166666666667,919.457264957265,0,108
9,109,1,1,1001.0529411764705,923.3588235294118,0,109
9,110,1,1,324.80395683453236,944.31654676259,0,110
9,111,1,1,1187.4695945945946,955.3074324324324,0,111
9,112,1,1,375.14928425357874,964.560327198364,0,112
10,1,1,1,539.6375968992248,16.713178294573645,0,1
10,2,1,1,205.52853260869566,21.91711956521739,0,2
10,3,1,1,588.203821656051,26.90764331210191,0,3
10,4,1,1,871.8859649122807,48.38157894736842,0,4
10,5,1,1,191.3595166163142,84.73413897280967,0,5
10,6,1,1,826.3118040089087,88.23608017817372,0,6
10,7,1,1,651.687898089172,90.61783439490446,0,7
10,8,1,1,183.47115384615384,97.25320512820512,0,8
10,9,1,1,949.0467032967033,96.70054945054945,0,9
10,10,1,1,537.3183856502242,106.01569506726457,0,10
10,11,1,1,652.4824561403509,102.89181286549707,0,11
10,12,1,1,666.6494565217391,109.0788043478261,0,12
10,13,1,1,484.95471014492756,112.66123188405797,0,13
10,14,1,1,129.632183908046,113.83620689655173,0,14
10,15,1,1,861.7397260273973,119.40547945205479,0,15
10,16,1,1,1070.9457994579946,120.91327913279133,0,16
10,17,1,1,1060.7573964497042,130.18934911242604,0,17
10,18,1,1,139.08038147138964,139.2506811989101,0,18
10,19,1,1,836.2417218543046,148.46688741721854,0,19
10,20,1,1,842.2875816993464,159.38888888888889,0,20
10,21,1,1,1155.0942698706099,164.56007393715342,0,21
10,22,1,1,1196.3076923076924,168.1782363977486,0,22
10,23,1,1,384.86619718309856,172.70422535211267,0,23
10,24,1,1,1029.4170212765957,174.93829787234043,0,24
10,25,1,1,384.455938697318,182.15325670498083,0,25
10,26,1,1,631.5193965517242,187.54310344827587,0,26
10,27,1,1,394.20643431635386,194.12600536193028,0,27
10,28,1,1,445.6088992974239,195.56908665105385,0,28
10,29,1,1,473.9747191011236,202.11797752808988,0,29
10,30,1,1,503.6,205.20172413793102,0,30
10,31,1,1,856.4285714285714,205.5655577299413,0,31
10,32,1,1,474.2013422818792,224.7337807606264,0,32
10,33,1,1,66.55335365853658,223.83231707317074,0,33
10,34,1,1,263.2027027027027,218.57862407862407,0,34
10,35,1,1,302.1728081321474,240.35578144853875,0,35
10,36,1,1,353.85459533607684,248.98902606310014,0,36
10,37,1,1,788.4955056179775,261.4640449438202,0,37
10,38,1,1,437.5126582278481,263.9620253164557,0,38
10,39,1,1,1010.9254807692307,267.44711538461536,0,39
10,40,1,1,773.3651452282157,277.1618257261411,0,40
10,41,1,1,395.7159663865546,276.20840336134455,0,41
10,42,1,1,517.6673427991886,280.6227180527383,0,42
10,43,1,1,436.7220956719818,279.1047835990888,0,43
10,44,1,1,767.3647540983607,287.7950819672131,0,44
10,45,1,1,709.0055248618785,294.54696132596683,0,45
10,46,1,1,669.0656660412758,303.9249530956848,0,46
10,47,1,1,1057.827417380661,308.9596083231334,0,47
10,48,1,1,922.337738619677,315.43906020558,0,48
10,49,1,1,502.00580270793034,322.63249516441005,0,49
10,50,1,1,522.275623268698,319.308864265928,0,50
10,51,1,1,308.5907928388747,316.84910485933506,0,51
10,52,1,1,488.8355263157895,331.70394736842104,0,52
10,53,1,1,117.89520958083833,329.0928143712575,0,53
10,54,1,1,1170.113172541744,333.2189239332096,0,54
10,55,1,1,708.3705035971223,328.78776978417267,0,55
10,56,1,1,542.5692695214105,330.7455919395466,0,56
10,57,1,1,597.347972972973,327.8682432432432,0,57
10,58,1,1,461.4577352472089,332.59170653907495,0,58
10,59,1,1,580.8461538461538,336.69615384615383,0,59
10,60,1,1,712.1463414634146,341.7940379403794,0,60
10,61,1,1,923.8047337278107,338.92899408284023,0,61
10,62,1,1,1184.6898954703834,344.9024390243902,0,62
10,63,1,1,919.427652733119,348.016077170418,0,63
10,64,1,1,341.3603133159269,346.8120104438642,0,64
10,65,1,1,400.08517887563886,350.7717206132879,0,65
10,66,1,1,124.3913043478261,362.63188405797104,0,66
10,67,1,1,611.5486935866984,366.97387173396675,0,67
10,68,1,1,1294.2222222222222,373.3526570048309,0,68
10,69,1,1,687.4425196850393,373.55433070866144,0,69
10,70,1,1,867.1812227074236,379.72052401746726,0,70
10,71,1,1,1096.888888888889,381.2282282282282,0,71
10,72,1,1,659.5469613259669,389.50828729281767,0,72
10,73,1,1,429.50224215246635,395.7085201793722,0,73
10,74,1,1,676.82096069869,391.7772925764192,0,74
10,75,1,1,1079.8507194244605,389.7203237410072,0,75
10,76,1,1,916.2425531914894,394.27659574468083,0,76
10,77,1,1,1280.1732580037665,392.6478342749529,0,77
10,78,1,1,669.8598130841121,399.6869158878505,0,78
10,79,1,1,530.9347079037801,399.31615120274915,0,79
10,80,1,1,337.43327239488116,408.0950639853748,0,80
10,81,1,1,799.6745562130177,407.24852071005915,0,81
10,82,1,1,509.5934065934066,410.8995290423862,0,82
10,83,1,1,1172.3010471204188,409.90314136125653,0,83
10,84,1,1,923.2637362637363,416.0805860805861,0,84
10,85,1,1,616.3080357142857,418.1517857142857,0,85
10,86,1,1,858.2444771723123,422.9985272459499,0,86
10,87,1,1,806.9227166276347,422.73302107728335,0,87
10,88,1,1,1166.3033033033032,427.7237237237237,0,88
10,89,1,1,411.4886877828054,446.35067873303166,0,89
10,90,1,1,1035.4883248730964,457.8223350253807,0,90
10,91,1,1,675.8974789915966,458.89747899159664,0,91
10,92,1,1,296.77914110429447,470.40184049079755,0,92
10,93,1,1,182.76091476091477,476.17255717255716,0,93
10,94,1,1,358.0280112044818,481.1484593837535,0,94
10,95,1,1,1082.3885542168675,479.40361445783134,0,95
10,96,1,1,370.36538461538464,489.86778846153845,0,96
10,97,1,1,1069.4507462686568,491.2417910447761,0,97
10,98,1,1,644.695550351288,498.91569086651054,0,98
10,99,1,1,577.884,512.544,0,99
10,100,1,1,661.2672064777328,501.9838056680162,0,100
10,101,1,1,564.7235772357724,514.650406504065,0,101
10,102,1,1,936.7358490566038,520.7547169811321,0,102
10,103,1,1,1268.502,526.22,0,103
10,104,1,1,424.4017857142857,526.8507653061224,0,104
10,105,1,1,926.2415730337078,523.1011235955057,0,105
10,106,1,1,944.928,532.492,0,106
10,107,1,1,747.6614906832298,530.5807453416149,0,107
10,108,1,1,932.9784172661871,535.1438848920864,0,108
10,109,1,1,759.8950819672131,537.3377049180328,0,109
10,110,1,1,281.95023696682466,539.4431279620853,0,110
10,111,1,1,1003.9849931787176,543.3042291950886,0,111
10,112,1,1,264.60833333333335,544.7666666666667,0,112
10,113,1,1,517.0354609929078,553.6666666666666,0,113
10,114,1,1,1002.3264462809917,561.2272727272727,0,114
10,115,1,1,798.0021186440678,560.1864406779661,0,115
10,116,1,1,708.4507936507937,570.631746031746,0,116
10,117,1,1,814.2515337423313,574.1349693251534,0,117
10,118,1,1,537.1584507042254,574.3591549295775,0,118
10,119,1,1,323.95087719298243,588.3842105263158,0,119
10,120,1,1,200.94601542416453,584.2519280205655,0,120
10,121,1,1,1080.5222772277227,595.1336633663366,0,121
10,122,1,1,310.35275754422474,609.741935483871,0,122
10,123,1,1,284.16931982633866,605.1519536903039,0,123
10,124,1,1,1089.6542372881356,609.8338983050847,0,124
10,125,1,1,898.9470404984423,606.1448598130842,0,125
10,126,1,1,1066.896551724138,611.2804597701149,0,126
10,127,1,1,658.8130841121496,618.2523364485982,0,127
10,128,1,1,1090.3123844731979,627.2920517560074,0,128
10,129,1,1,681.1191335740073,633.5938628158844,0,129
10,130,1,1,341.96095444685466,645.7288503253797,0,130
10,131,1,1,922.0601092896175,649.7978142076503,0,131
10,132,1,1,131.11884057971014,653.9420289855072,0,132
10,133,1,1,328.44534412955466,663.9493927125507,0,133
10,134,1,1,143.4471544715447,664.6693766937669,0,134
10,135,1,1,939.2977941176471,659.5245098039215,0,135
10,136,1,1,953.5579710144928,679.1304347826087,0,136
10,137,1,1,812.1577825159915,691.3475479744136,0,137
10,138,1,1,943.8908296943231,690.2052401746724,0,138
10,139,1,1,889.6820809248555,696.766859344894,0,139
10,140,1,1,31.56822429906542,701.9308411214953,0,140
10,141,1,1,278.752427184466,720.8349514563107,0,141
10,142,1,1,33.191208791208794,732.9120879120879,0,142
10,143,1,1,285.5199203187251,733.5816733067729,0,143
10,144,1,1,417.9137254901961,741.8392156862745,0,144
10,145,1,1,181.6265664160401,743.3884711779449,0,145
10,146,1,1,472.29308005427407,754.955223880597,0,146
10,147,1,1,477.675,757.8,0,147
10,148,1,1,486.6735751295337,756.5233160621761,0,148
10,149,1,1,934.9875389408099,766.828660436137,0,149
10,150,1,1,344.32246376811594,769.5018115942029,0,150
10,151,1,1,255.50795334040296,788.3955461293743,0,151
10,152,1,1,417.2063157894737,788.2126315789474,0,152
10,153,1,1,826.3869499241275,797.4036418816388,0,153
10,154,1,1,116.5342205323194,805.5703422053232,0,154
10,155,1,1,332.3181818181818,799.8647727272727,0,155
10,156,1,1,168.29572649572648,810.1111111111111,0,156
10,157,1,1,431.1692047377327,816.4788494077834,0,157
10,158,1,1,103.34877384196186,820.8882833787466,0,158
10,159,1,1,1262.1030150753768,817.035175879397,0,159
10,160,1,1,47.770334928229666,821.6866028708134,0,160
10,161,1,1,998.7319078947369,835.0921052631579,0,161
10,162,1,1,280.76134889753564,839.2464332036317,0,162
10,163,1,1,1003.2268578878749,876.2464146023468,0,163
10,164,1,1,889.7520435967302,880.200272479564,0,164
10,165,1,1,901.9809885931559,905.9125475285172,0,165
10,166,1,1,897.7893738140417,917.9184060721062,0,166
10,167,1,1,901.751404494382,939.2837078651686,0,167
10,168,1,1,585.4788213627993,947.6132596685082,0,168
10,169,1,1,994.6242424242424,950.5575757575757,0,169
10,170,1,1,548.1839464882943,954.7107023411371,0,170
10,171,1,1,987.1756756756756,963.545945945946,0,171
10,172,1,1,904.6798493408663,972.2749529190207,0,172
10,173,1,1,948.5432835820895,972.7164179104477,0,173
10,174,1,1,900.0304568527919,981.7664974619289,0,174
10,175,1,1,948.770618556701,987.6572164948453,0,175
10,176,1,1,566.5573770491803,993.3715846994536,0,176
10,177,1,1,531.9175627240144,994.6989247311828,0,177
10,178,1,1,557.2319277108434,1004.7861445783133,0,178
10,179,1,1,851.3858447488584,1002.3356164383562,0,179
10,180,1,1,542.2794612794613,1001.1851851851852,0,180
11,1,1,1,1138.0543933054394,10.313807531380753,0,1
11,2,1,1,867.6891191709844,9.797927461139896,0,2
11,3,1,1,883.1395348837209,21.61918604651163,0,3
11,4,1,1,1129.2083333333333,20.59722222222222,0,4
11,5,1,1,364.78841870824056,24.293986636971045,0,5
11,6,1,1,393.1813031161473,26.69688385269122,0,6
11,7,1,1,1219.270588235294,35.56470588235294,0,7
11,8,1,1,1208.3963414634147,39.323170731707314,0,8
11,9,1,1,528.0833333333334,41.271929824561404,0,9
11,10,1,1,1225.4589371980676,44.869565217391305,0,10
11,11,1,1,967.540350877193,45.871929824561406,0,11
11,12,1,1,237.24435028248587,53.36440677966102,0,12
11,13,1,1,714.5475113122172,52.42986425339367,0,13
11,14,1,1,740.5015923566879,53.30732484076433,0,14
11,15,1,1,759.3870967741935,58.06989247311828,0,15
11,16,1,1,530.8505494505495,59.6021978021978,0,16
11,17,1,1,589.4417177914111,56.74233128834356,0,17
11,18,1,1,701.7714987714987,65.31449631449631,0,18
11,19,1,1,389.18297872340423,76.38510638297872,0,19
11,20,1,1,503.61513157894734,75.04276315789474,0,20
11,21,1,1,1019.096618357488,83.49436392914654,0,21
11,22,1,1,518.1286549707602,86.23684210526316,0,22
11,23,1,1,453.72426035502957,88.32899408284024,0,23
11,24,1,1,191.01321585903085,93.70484581497797,0,24
11,25,1,1,805.5354058721935,92.79274611398964,0,25
11,26,1,1,1310.0607734806629,96.37569060773481,0,26
11,27,1,1,575.598615916955,101.04498269896193,0,27
11,28,1,1,215.46473029045643,103.61203319502074,0,28
11,29,1,1,594.5671140939597,105.8758389261745,0,29
11,30,1,1,652.4568733153639,124.71698113207547,0,30
11,31,1,1,947.6548223350254,127.1015228426396,0,31
11,32,1,1,936.340625,136.284375,0,32
11,33,1,1,659.2910052910053,142.46560846560845,0,33
11,34,1,1,399.9446902654867,149.86061946902655,0,34
11,35,1,1,293.29259896729775,167.5146299483649,0,35
11,36,1,1,877.6775510204081,206.1734693877551,0,36
11,37,1,1,387.8280802292264,207.8939828080229,0,37
11,38,1,1,1270.38018018018,212.7153153153153,0,38
11,39,1,1,371.212962962963,215.25925925925927,0,39
11,40,1,1,389.3333333333333,222.02380952380952,0,40
11,41,1,1,386.3814432989691,233.01030927835052,0,41
11,42,1,1,368.8422619047619,232.47916666666666,0,42
11,43,1,1,377.45714285714286,243.11904761904762,0,43
11,44,1,1,757.4320843091335,261.7903981264637,0,44
11,45,1,1,1082.183406113537,257.4279475982533,0,45
11,46,1,1,1062.7494145199064,259.74707259953163,0,46
11,47,1,1,456.05123339658445,300.7741935483871,0,47
11,48,1,1,257.0658914728682,304.75581395348837,0,48
11,49,1,1,265.9858757062147,316.819209039548,0,49
11,50,1,1,497.64435946462714,324.04971319311665,0,50
11,51,1,1,807.3388235294118,335.5458823529412,0,51
11,52,1,1,820.1247002398081,353.72661870503595,0,52
11,53,1,1,593.5160599571734,372.2740899357602,0,53
11,54,1,1,596.6610169491526,382.29661016949154,0,54
11,55,1,1,578.7290640394089,443.3530377668309,0,55
11,56,1,1,1088.9929824561405,453.65263157894736,0,56
11,57,1,1,509.50090744101635,496.31941923774957,0,57
11,58,1,1,1099.5729877216918,507.5893587994543,0,58
11,59,1,1,550.6565656565657,523.0040404040404,0,59
11,60,1,1,725.0835322195704,532.1169451073986,0,60
11,61,1,1,1213.0877192982457,581.2222222222222,0,61
11,62,1,1,1210.5042735042734,595.8205128205128,0,62
11,63,1,1,1003.0093676814988,604.6744730679156,0,63
11,64,1,1,988.1606334841629,617.7239819004525,0,64
11,65,1,1,1314.0058139534883,627.1453488372093,0,65
11,66,1,1,795.5948795180723,671.1475903614457,0,66
12,1,1,1,1180.0735586481114,11.091451292246521,0,1
12,2,1,1,754.6536731634183,23.6071964017991,0,2
12,3,1,1,926.6344086021505,20.43727598566308,0,3
12,4,1,1,167.92439024390245,25.365853658536587,0,4
12,5,1,1,836.314091680815,24.31239388794567,0,5
12,6,1,1,581.4545454545455,30.98701298701299,0,6
12,7,1,1,155.1625,33.3125,0,7
12,8,1,1,267.37169517884917,30.786936236391913,0,8
12,9,1,1,1239.6754250386398,32.009273570324574,0,9
12,10,1,1,1035.252485089463,43.52485089463221,0,10
12,11,1,1,252.95145631067962,45.616504854368934,0,11
12,12,1,1,1119.7935483870967,51.72258064516129,0,12
12,13,1,1,619.9803220035778,55.3613595706619,0,13
12,14,1,1,766.1438356164383,53.64383561643836,0,14
12,15,1,1,977.6390041493776,58.385892116182575,0,15
12,16,1,1,23.1028880866426,50.11913357400722,0,16
12,17,1,1,250.57647058823528,60.03921568627451,0,17
12,18,1,1,748.9637305699482,62.33937823834197,0,18
12,19,1,1,32.78097982708934,67.04034582132564,0,19
12,20,1,1,162.36716417910446,74.29701492537313,0,20
12,21,1,1,102.65945945945946,75.31531531531532,0,21
12,22,1,1,1237.7317647058824,71.93882352941176,0,22
12,23,1,1,116.05095541401273,82.5307855626327,0,23
12,24,1,1,863.7872928176796,78.95027624309392,0,24
12,25,1,1,872.5029239766081,91.89181286549707,0,25
12,26,1,1,567.1623529411764,92.04235294117647,0,26
12,27,1,1,808.7012711864406,89.84745762711864,0,27
12,28,1,1,700.8742857142857,97.06,0,28
12,29,1,1,756.3957307060755,97.34811165845649,0,29
12,30,1,1,366.1916932907348,122.05271565495208,0,30
12,31,1,1,303.3113924050633,122.14177215189873,0,31
12,32,1,1,1006.2516129032258,122.51397849462366,0,32
12,33,1,1,1054.7004830917874,130.58454106280195,0,33
12,34,1,1,279.06133625410735,128.19167579408543,0,34
12,35,1,1,911.6570397111914,137.23285198555956,0,35
12,36,1,1,945.5199386503067,143.36503067484662,0,36
12,37,1,1,792.585448392555,150.20642978003383,0,37
12,38,1,1,936.7085889570552,166.39417177914112,0,38
12,39,1,1,66.08923884514435,168.9501312335958,0,39
12,40,1,1,48.151162790697676,174.02325581395348,0,40
12,41,1,1,73.53211009174312,179.78899082568807,0,41
12,42,1,1,58.07435897435897,186.84871794871796,0,42
12,43,1,1,1065.6426470588235,183.21323529411765,0,43
12,44,1,1,350.0159489633174,190.2232854864434,0,44
12,45,1,1,426.6902173913044,219.24184782608697,0,45
12,46,1,1,1310.228494623656,218.9784946236559,0,46
12,47,1,1,419.1740506329114,228.81012658227849,0,47
12,48,1,1,791.8603603603603,224.14414414414415,0,48
12,49,1,1,230.6078431372549,232.4470588235294,0,49
12,50,1,1,803.0400641025641,233.83814102564102,0,50
12,51,1,1,239.95477386934672,242.76381909547737,0,51
12,52,1,1,637.4492099322799,260.13995485327314,0,52
12,53,1,1,198.4236220472441,267.2944881889764,0,53
12,54,1,1,1160.4071294559099,265.7673545966229,0,54
12,55,1,1,1001.6875,277.0922619047619,0,55
12,56,1,1,178.81151832460733,273.3612565445026,0,56
12,57,1,1,1013.2127659574468,274.8042553191489,0,57
12,58,1,1,1063.746765249538,279.12014787430684,0,58
12,59,1,1,162.00218340611355,282.25545851528386,0,59
