ImageNumber,ObjectNumber,Children_PlasmaMembrane_Count,Intensity_IntegratedIntensityEdge_tsO45G,Intensity_IntegratedIntensity_tsO45G,Intensity_LowerQuartileIntensity_tsO45G,Intensity_MADIntensity_tsO45G,Intensity_MassDisplacement_tsO45G,Intensity_MaxIntensityEdge_tsO45G,Intensity_MaxIntensity_tsO45G,Intensity_MeanIntensityEdge_tsO45G,Intensity_MeanIntensity_tsO45G,Intensity_MedianIntensity_tsO45G,Intensity_MinIntensityEdge_tsO45G,Intensity_MinIntensity_tsO45G,Intensity_StdIntensityEdge_tsO45G,Intensity_StdIntensity_tsO45G,Intensity_UpperQuartileIntensity_tsO45G,Location_CenterMassIntensity_X_tsO45G,Location_CenterMassIntensity_Y_tsO45G,Location_CenterMassIntensity_Z_tsO45G,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_tsO45G,Location_MaxIntensity_Y_tsO45G,Location_MaxIntensity_Z_tsO45G,Number_Object_Number,Parent_Nuclei
10,64,1,0.6835278989747167,4.1760739125311375,0.0069733732379972935,0.0007705804891884327,1.245750557985745,0.010223545134067535,0.016861218959093094,0.007947998825287404,0.007984844957038504,0.007537956815212965,0.0061951628886163235,0.005951018538326025,0.001109641652282051,0.0014934604096168882,0.00877775251865387,336.64624251265917,348.45789043867154,0.0,337.77246653919696,347.92543021032503,0,324.0,352.0,0.0,64,64
10,65,1,0.5022964915260673,3.842633768450469,0.0061799040995538235,0.0003204396925866604,0.10104176223889459,0.008087282069027424,0.008163576945662498,0.006278706144075841,0.006546224477769112,0.0065003433264791965,0.005462729837745428,0.005462729837745428,0.0006530075790455052,0.00047458220064386646,0.006836041808128357,399.9936940794974,350.7288257442323,0.0,400.08517887563886,350.7717206132879,0,392.0,346.0,0.0,65,65
10,66,1,0.28838025918230414,1.6726787565276027,0.004715037997812033,0.00013733096420764923,0.08472172411092947,0.005371175706386566,0.005508507136255503,0.0048878010030899005,0.004848344221819138,0.004837110172957182,0.004455634392797947,0.00440985755994916,0.0001820370111610122,0.00019460964699709419,0.004974441137164831,124.4015088677442,362.54777913356367,0.0,124.3913043478261,362.63188405797104,0,120.0,358.0,0.0,66,66
10,67,1,0.6751964655704796,4.391165094450116,0.005951018538326025,0.0010070954449474812,2.0570927947745163,0.01019302662461996,0.013153277337551117,0.0075864771412413445,0.00749345579257699,0.00668345158919692,0.00509651331230998,0.00509651331230998,0.0015428324648500483,0.001929601947251209,0.008957046084105968,614.2110468165747,361.06477631968687,0.0,613.3890784982935,362.95051194539246,0,617.0,348.0,0.0,67,67
10,68,1,2.213244853541255,27.828214108012617,0.011627375148236752,0.005340658128261566,0.5811645109873601,0.037201493978500366,0.061341267079114914,0.012647113448807172,0.018344241336857362,0.016823071986436844,0.008545052260160446,0.008422980085015297,0.007443657602180421,0.008412063784779876,0.022411689162254333,1299.7840740142406,372.99553933774104,0.0,1300.233355306526,372.6268951878708,0,1308.0,379.0,0.0,68,68
10,69,1,1.9607233041897416,17.76821563579142,0.008880751207470894,0.001075761392712593,2.887940254712024,0.040299076586961746,0.040299076586961746,0.01160191304254285,0.011712732785623877,0.009758144617080688,0.008545052260160446,0.007309071719646454,0.006683478731948595,0.005631707936170228,0.011528191156685352,681.0319493031573,369.8703617100225,0.0,683.9195781147,369.82794990112063,0,669.0,374.0,0.0,69,69
10,70,1,0.5404440481215715,2.9183490313589573,0.005447471048682928,0.00025940313935279846,0.7943488074932991,0.009994659572839737,0.01028458122164011,0.006755550601519644,0.005992503144474245,0.005661097355186939,0.005371175706386566,0.00508125452324748,0.00124826817378491,0.0010110967916294995,0.005981536582112312,865.3769542015708,379.94748868078335,0.0,866.1560574948666,379.7926078028747,0,851.0,382.0,0.0,70,70
10,71,1,0.5801327647641301,3.1785763818770647,0.008335241116583347,0.0008163577876985073,0.23866932704868848,0.01190203707665205,0.012436103075742722,0.008789890375214092,0.009213264875005985,0.00941481627523899,0.006149386055767536,0.006149386055767536,0.0016234051448673571,0.0013172087081869152,0.010101472958922386,1096.733097153006,381.1639207302156,0.0,1096.8695652173913,380.968115942029,0,1098.0,379.0,0.0,71,71
10,72,1,1.415381102822721,10.606134220957756,0.009292744100093842,0.001991302240639925,2.375969273595752,0.03601129353046417,0.03601129353046417,0.012525496485156823,0.013476663559031456,0.010826276149600744,0.007751583121716976,0.00759899290278554,0.007550703321288933,0.006148548838038291,0.015133135253563523,655.4499627962765,378.2554925935528,0.0,653.7166454891994,379.8805590851334,0,667.0,375.0,0.0,72,72
10,73,1,0.7950713406316936,5.702601729892194,0.007248035632073879,0.0014038295485079288,1.1756707908879707,0.010101472958922386,0.014038300141692162,0.008458205751400995,0.008882557211670085,0.00862134713679552,0.006546120624989271,0.0061036087572574615,0.0009676772270693599,0.0018294408145845343,0.010109102353453636,433.8451781951867,396.0052338627401,0.0,432.6791277258567,395.8551401869159,0,433.0,406.0,0.0,73,73
10,74,1,1.218768616206944,4.272190484218299,0.009124895557761192,0.001121537759900093,3.2186668553587685,0.039139389991760254,0.039139389991760254,0.014338454308316989,0.012752807415577013,0.010002288967370987,0.008377202786505222,0.008178835734724998,0.008763999592379373,0.0067437224842598585,0.0120241092517972,676.0097722174122,388.0355813996956,0.0,677.7910447761194,390.7164179104478,0,668.0,374.0,0.0,74,74
10,75,1,1.297734052874148,19.492088379804045,0.009979400783777237,0.0025940341874957085,2.7646082707363426,0.012252994813024998,0.027313649654388428,0.008888589403247589,0.013214975172748505,0.012512397952377796,0.0049897003918886185,0.0049897003918886185,0.0018658476860739445,0.0046760812182719035,0.015274280682206154,1073.3454784523317,387.6608703319486,0.0,1075.871186440678,388.78508474576273,0,1071.0,387.0,0.0,75,75
10,76,1,1.7821316979825497,15.29735267534852,0.010078583844006062,0.0021667806431651115,3.095527864023993,0.062485694885253906,0.062485694885253906,0.015496797373761301,0.016102476500366864,0.011856259778141975,0.008545052260160446,0.008163576945662498,0.01366981313638789,0.011618977500259423,0.0156939048320055,920.5986950551712,397.30692198983445,0.0,918.9410526315789,394.6926315789474,0,924.0,402.0,0.0,76,76
10,77,1,1.843198305927217,36.75347538758069,0.017128251492977142,0.01269550621509552,3.0576273190446757,0.049927521497011185,0.062485694885253906,0.015489061394346361,0.032296551307188656,0.027695124968886375,0.00857557076960802,0.00857557076960802,0.010493221249844326,0.018211319940812026,0.0470893420279026,1277.370122298271,389.562639740295,0.0,1278.1080843585237,392.5298769771529,0,1273.0,393.0,0.0,77,77
10,78,1,0.8086671303026378,3.6718395184725523,0.008758679032325745,0.0004730299115180969,0.15587157028743262,0.01029984001070261,0.012390325777232647,0.008886451981347668,0.0092957962492976,0.009155413135886192,0.007751583121716976,0.007721065077930689,0.000463081347513297,0.0007780200568049023,0.009811551310122013,671.4510958633144,403.25338896706074,0.0,671.3721518987342,403.11898734177214,0,667.0,404.0,0.0,78,78
10,79,1,0.5542992372065783,2.886823871638626,0.007019150070846081,0.0004730294458568096,1.277164173268435,0.0160982683300972,0.016800183802843094,0.008398473291008762,0.008248068204681788,0.007400625851005316,0.006225680932402611,0.006225680932402611,0.0023940208157087347,0.0021973928676749387,0.00825513107702136,528.0602998174571,397.74954013743206,0.0,529.2371428571429,398.2457142857143,0,518.0,396.0,0.0,79,79
10,80,1,0.7056992584839463,4.186266962438822,0.005233844742178917,0.0005951020866632462,2.266347315079971,0.009842068888247013,0.011337453499436378,0.006987121371128182,0.006381504515912838,0.005722133442759514,0.004791332874447107,0.004699778743088245,0.0016841668713161904,0.0015947927790456312,0.006759746931493282,338.01850940460264,402.62613044204653,0.0,337.842987804878,404.8856707317073,0,338.0,388.0,0.0,80,80
10,81,1,0.27907225769013166,1.065507001709193,0.005966277793049812,0.0002975510433316231,0.15188023087597863,0.0072938124649226665,0.007309071719646454,0.006342551311139356,0.006304775158042562,0.006248569581657648,0.005477989092469215,0.005477989092469215,0.00039914074079346973,0.00041906961766584387,0.0065766386687755585,799.7412785717929,407.38496018884155,0.0,799.6745562130177,407.24852071005915,0,801.0,408.0,0.0,81,81
10,82,1,0.7763485279865563,5.394094838760793,0.006393530406057835,0.0006866557523608208,1.6421727163395639,0.01600671373307705,0.016464484855532646,0.007763485279865563,0.0076729656312386815,0.0069733732379972935,0.00555428396910429,0.00555428396910429,0.002184023537178219,0.002067554789133432,0.008091096766293049,510.7934495472897,408.12921851599623,0.0,509.86486486486484,409.4836415362731,0,514.0,395.0,0.0,82,82
10,83,1,0.40688182739540935,2.3786984467878938,0.005569543223828077,0.0007019150070846081,0.6055194955627882,0.007644770201295614,0.008270390331745148,0.006164876172657718,0.0062269592847850625,0.006134126801043749,0.004837110172957182,0.004821850918233395,0.0007521305875086252,0.0008052149119687371,0.006942855194211006,1172.3426562652855,410.5072295489991,0.0,1172.3010471204188,409.90314136125653,0,1177.0,418.0,0.0,83,83
10,84,1,1.708873133175075,10.952483504079282,0.010261692106723785,0.0014648661017417908,1.7381187170227623,0.06051728129386902,0.06051728129386902,0.014990115203290131,0.013389344137016238,0.011642633937299252,0.008545052260160446,0.008545052260160446,0.012053999925476552,0.006507681518173763,0.013328755740076303,923.8175351191186,415.8170767715839,0.0,923.4388753056235,417.51344743276286,0,926.0,407.0,0.0,84,84
10,85,1,0.6342412536032498,4.00482191471383,0.006218051537871361,0.0006561381742358208,1.3980612470866858,0.010711833834648132,0.011551079340279102,0.007461661807097056,0.0073348386716370504,0.006713969632983208,0.005523765925318003,0.005508507136255503,0.0013581810325278684,0.0013956510157878501,0.008552681654691696,620.4962012504096,418.1981398858887,0.0,619.0989010989011,418.15201465201466,0,635.0,417.0,0.0,85,85
10,86,1,1.2684214692562819,39.26742976065725,0.01395437540486455,0.010650796815752983,0.9488391801798908,0.011459525674581528,0.062485694885253906,0.009326628450413836,0.02693239352582802,0.024460211396217346,0.008545052260160446,0.008545052260160446,0.0006967413627378596,0.014948653866340955,0.03543144837021828,860.9698001534276,422.53964010515585,0.0,860.2647462277092,421.90466392318245,0,870.0,422.0,0.0,86,86
10,87,1,0.5740749319083989,2.8805219111964107,0.005966277793049812,0.0003662165254354477,0.3291062766789264,0.00953688845038414,0.01031509879976511,0.007266771289979732,0.006502306797283094,0.006286717019975185,0.005752651486545801,0.005447471048682928,0.0009162812582300438,0.0008357709562492702,0.006775005720555782,807.6428181675799,422.79969806551344,0.0,807.313769751693,422.8058690744921,0,816.0,424.0,0.0,87,87
10,88,1,0.3549858904443681,1.8972152611240745,0.005371175706386566,0.0002594033721834421,0.38982523622594134,0.007644770201295614,0.007644770201295614,0.0057255788781349695,0.005697343126498722,0.00555428396910429,0.004852368962019682,0.004852368962019682,0.00077042791563277,0.0005414530965633051,0.005916685797274113,1166.4864317060458,427.3795904604265,0.0,1166.3033033033032,427.7237237237237,0,1176.0,421.0,0.0,88,88
10,89,1,0.7675440702587366,5.579034182243049,0.006923781242221594,0.0012664985843002796,1.83506939679217,0.01033035758882761,0.014816510491073132,0.008165362449561028,0.008465909229503868,0.008087282069027424,0.006118868011981249,0.005645838100463152,0.0011304498769108982,0.0019421413287465507,0.00949111208319664,404.7528622419313,443.3444595898313,0.0,406.36722306525036,444.21699544764795,0,398.0,438.0,0.0,89,89
10,90,1,2.5945525597780943,64.45549743901938,0.012161440216004848,0.004242008551955223,1.576695204604162,0.013244831003248692,0.062485694885253906,0.009400552752819182,0.018564371382206044,0.01597619615495205,0.008545052260160446,0.008545052260160446,0.0007080471278063945,0.009964298482290447,0.02090485952794552,1028.908724968012,459.91182743426015,0.0,1028.3263248847927,461.37701612903226,0,1027.0,451.0,0.0,90,90
10,91,1,1.2399786468595266,39.84351893607527,0.01456473651342094,0.01277180202305317,0.06687656130812376,0.012497139163315296,0.062485694885253906,0.00961223757255447,0.028726401540068686,0.029427023604512215,0.008560311049222946,0.008560311049222946,0.0008276301867322476,0.014587194200387378,0.03928816691040993,675.9823069938798,457.02774185198984,0.0,675.9257390050468,456.9920692141312,0,685.0,450.0,0.0,91,91
10,92,1,1.2505989326164126,30.42609311453998,0.014587624929845333,0.0057831695303320885,1.1066811298453232,0.01271076500415802,0.053101398050785065,0.00961999178935702,0.021732923653242843,0.019775692373514175,0.0073701078072190285,0.0073701078072190285,0.0009828607990779784,0.009661352329765532,0.026489662006497383,298.6503936426796,462.38673724907756,0.0,299.66285714285715,462.8335714285714,0,294.0,457.0,0.0,92,92
10,93,1,0.40112917590886354,2.839765061624348,0.005054551176726818,0.0007171737961471081,1.1699817007509687,0.007705806288868189,0.008255130611360073,0.005730416798698051,0.005903877466994487,0.005645838100463152,0.004379339516162872,0.004379339516162872,0.0010553391410320992,0.0009545165945030366,0.006664377986453474,183.49046768286368,475.2578934561193,0.0,182.76091476091477,476.17255717255716,0,188.0,467.0,0.0,93,93
10,94,1,0.34949264442548156,1.934218396898359,0.0048981462605297565,0.0004272526130080223,0.6040254274998353,0.0076905470341444016,0.0076905470341444016,0.005636978135894864,0.005417978702796524,0.005249103531241417,0.004379339516162872,0.004379339516162872,0.0009623083979228081,0.0006827789448081746,0.00587472366169095,358.59190272861866,480.93195749906664,0.0,358.0280112044818,481.1484593837535,0,370.0,476.0,0.0,94,94
10,95,1,0.8271000329405069,9.718318548053503,0.010059510357677937,0.0025177388451993465,0.5088928317845856,0.018631266430020332,0.04101625084877014,0.009846428963577463,0.014526634600976836,0.011863889638334513,0.006927595939487219,0.006927595939487219,0.002056615518178931,0.006442112530616042,0.01717784395441413,1084.7987266261944,473.85201840364874,0.0,1085.2690582959642,474.0463378176383,0,1086.0,471.0,0.0,95,95
10,96,1,0.40888075809925795,2.490836998447776,0.005157549399882555,0.00079346913844347,0.8997597379824164,0.007309071719646454,0.00802624598145485,0.005601106275332301,0.005987588938576384,0.0059967958368361,0.0045014116913080215,0.0045014116913080215,0.0008130934406229206,0.0008817195216759667,0.006729228887706995,370.88415002004575,489.13263538834826,0.0,370.36538461538464,489.86778846153845,0,374.0,481.0,0.0,96,96
10,97,1,0.7729610218666494,6.509514059871435,0.009033340960741043,0.00241092499345541,0.2510938803352959,0.017853055149316788,0.029190508648753166,0.009201916926983921,0.013177153967351083,0.010498207062482834,0.006713969632983208,0.006713969632983208,0.0021325097610551446,0.005547403919751521,0.016769664362072945,1066.4383885536774,488.89191773096576,0.0,1066.3238866396762,489.11538461538464,0,1070.0,489.0,0.0,97,97
10,98,1,1.0574807482771575,6.493461581412703,0.008560311049222946,0.0013733115047216415,0.9210680606434768,0.016739146783947945,0.01733424887061119,0.009358236710417323,0.01030708187525826,0.00953688845038414,0.007446402683854103,0.007003891281783581,0.0018452210088640774,0.002383976739232883,0.0118944076821208,644.8818960839993,502.3547863959506,0.0,644.2714285714286,501.66507936507935,0,651.0,499.0,0.0,98,98
10,99,1,1.5366445602849126,12.663233513012528,0.009216449223458767,0.0018310826271772385,0.7195544203455773,0.018600746989250183,0.018600746989250183,0.0100434284985942,0.011256207567122247,0.010864423587918282,0.0069886320270597935,0.0069886320270597935,0.0023981473676918845,0.002342402527423677,0.013031205162405968,574.9825855357549,507.64772347403215,0.0,575.3697777777778,508.2542222222222,0,565.0,510.0,0.0,99,99
10,100,1,0.4889295855537057,2.3037003437057137,0.008079652208834887,0.00082398671656847,0.7554158258860247,0.01596093736588955,0.01596093736588955,0.009402492029878955,0.00906968639254218,0.008773937821388245,0.006561379414051771,0.006286717019975185,0.0023533929516460165,0.0017066047076037968,0.009658961091190577,660.4745683098869,502.27018738232874,0.0,661.2283464566929,502.2204724409449,0,652.0,500.0,0.0,100,100
10,101,1,0.8966048769652843,4.837674575857818,0.01016250904649496,0.0017547877505421638,1.0817341494358867,0.018524453043937683,0.018524453043937683,0.011207560962066054,0.01203401635785527,0.011566339060664177,0.008545052260160446,0.008484016172587872,0.0027656582479809507,0.002317650042495479,0.014106965623795986,556.7682226203846,513.7692666683749,0.0,555.6865671641791,513.7562189054727,0,566.0,510.0,0.0,101,101
10,102,1,0.7852445375174284,2.158098750282079,0.008438238874077797,0.0004882887005805969,0.17770223132037133,0.011291676200926304,0.012634470127522945,0.008923233380879868,0.00899207812617533,0.008896009996533394,0.0073701078072190285,0.007324330508708954,0.0006913274276366853,0.0008962461978114426,0.00939955748617649,938.9533199931708,518.3194136933166,0.0,938.8083333333333,518.2166666666667,0,940.0,521.0,0.0,102,102
10,103,1,1.3869993286207318,16.16655239649117,0.009262226521968842,0.0017090104520320892,1.1311019893330525,0.010605020448565483,0.024673838168382645,0.009065355089024391,0.011672601008296873,0.010650797747075558,0.008560311049222946,0.006958113983273506,0.0004249159083861729,0.003381033774171016,0.013099870411679149,1271.046674043425,523.9925076194017,0.0,1270.0671480144404,524.5581227436824,0,1278.0,515.0,0.0,103,103
10,104,1,1.1278400970622897,12.799084583763033,0.008911268785595894,0.001892118714749813,1.4188260780893593,0.010742351412773132,0.024811169132590294,0.008951111881446743,0.011635531439784576,0.01045242976397276,0.00759899290278554,0.007309071719646454,0.0005415766337794642,0.0034132130374988096,0.013778897002339363,422.07600491104677,531.6260699838565,0.0,422.61727272727273,530.3145454545455,0,418.0,536.0,0.0,104,104
10,105,1,0.9977721897885203,6.954222997650504,0.008941787295043468,0.0014114594087004662,1.0953623504667371,0.01881437376141548,0.025970855727791786,0.009324973736341311,0.01153270812214014,0.010002288967370987,0.007324330508708954,0.007019150070846081,0.001691932271686706,0.003969662784101155,0.012829022714868188,918.9760589772599,525.6055096504004,0.0,919.0132669983416,524.5107794361526,0,919.0,531.0,0.0,105,105
10,106,1,0.5042343852110207,2.2058747527189553,0.007629510946571827,0.0005798428319394588,0.1596316248791564,0.010070954449474812,0.011947814375162125,0.008693696296741736,0.00829276222826675,0.008178835734724998,0.006851301062852144,0.006851301062852144,0.0007610152421008816,0.0008105543017638288,0.008896009996533394,945.0434830857185,531.828551060424,0.0,945.1541353383459,531.9436090225564,0,949.0,523.0,0.0,106,106
10,107,1,1.5968871768563986,11.406332608312368,0.010086213238537312,0.0019378960132598877,1.297857962493547,0.034027617424726486,0.034027617424726486,0.011325440970612756,0.01308065666090868,0.0117799649015069,0.008545052260160446,0.008102540858089924,0.005172142848661668,0.004600845583380849,0.01425192691385746,744.1701800773427,531.1648450636083,0.0,743.1123853211009,530.4128440366973,0,748.0,541.0,0.0,107,107
10,108,1,0.5994049059227109,2.1589990369975567,0.00883497390896082,0.0005188067443668842,0.24941528127759138,0.017792019993066788,0.017792019993066788,0.009826309933159196,0.009595551275544697,0.009353780187666416,0.007965209893882275,0.007354848552495241,0.0017851013201457893,0.0013892194271085798,0.009868772700428963,930.0777016048077,537.3269347707555,0.0,930.3022222222222,537.4355555555555,0,925.0,535.0,0.0,108,108
10,109,1,1.2157015474513173,7.909727713093162,0.010772869922220707,0.0016632331535220146,1.1317013573160029,0.03364614397287369,0.03373769670724869,0.012157015474513174,0.013271355223310674,0.012252994813024998,0.008560311049222946,0.008453498594462872,0.005710653149659089,0.004277679435345024,0.014099336229264736,759.6287145739975,539.9333132722528,0.0,760.760067114094,539.9614093959732,0,750.0,542.0,0.0,109,109
10,110,1,0.7006180007010698,3.4290227103047073,0.006424048449844122,0.0005035474896430969,0.5624826988594877,0.010391393676400185,0.010467689484357834,0.007699098908802965,0.007203829223329217,0.006836041808128357,0.00555428396910429,0.00555428396910429,0.0012915640566982774,0.0010328809055843464,0.007797360420227051,281.88623670424784,541.0505604604623,0.0,281.72899159663865,540.5105042016806,0,271.0,552.0,0.0,110,110
10,111,1,1.7361867995932698,18.628519287332892,0.010376134887337685,0.001876859925687313,1.66804422619492,0.02528419904410839,0.02565041556954384,0.010717202466625123,0.012785531425760393,0.012161440216004848,0.008560311049222946,0.008560311049222946,0.0033705179045338605,0.003161400359889499,0.014221408404409885,1002.172082721076,543.7462246411424,0.0,1003.2971859986274,542.5147563486616,0,991.0,560.0,0.0,111,111
10,112,1,0.5383535604923964,1.753032757434994,0.006256198976188898,0.0014496063813567162,0.7215559766390025,0.009933623485267162,0.010849164798855782,0.007916964124888182,0.007826039095691937,0.007965209893882275,0.0057068741880357265,0.0057068741880357265,0.001216283538592077,0.0015096230112767023,0.009201190434396267,262.04542804598765,547.9156460873542,0.0,262.39732142857144,547.2857142857143,0,261.0,551.0,0.0,112,112
10,113,1,0.5142290471121669,1.9682460059411824,0.00668345158919692,0.0011215382255613804,0.886079550572552,0.01045242976397276,0.012649728916585445,0.008034828861127608,0.008166995875274616,0.007400625851005316,0.0060120546258986,0.005951018538326025,0.0013430672157675387,0.0016998765125624613,0.009590295143425465,515.1939855358031,557.5132453087183,0.0,515.5186721991702,556.688796680498,0,513.0,561.0,0.0,113,113
10,114,1,1.1392233269289136,8.839734562672675,0.01116578932851553,0.0024948501959443092,0.7034956174279335,0.02517738565802574,0.02517738565802574,0.011392233269289136,0.01392084183098059,0.01361867692321539,0.008545052260160446,0.008453498594462872,0.004158105624495298,0.003542801727222133,0.0161440446972847,998.4561428114241,566.8469374041924,0.0,998.4220472440945,567.5496062992125,0,992.0,561.0,0.0,114,114
10,115,1,0.5437247352674603,3.5394217339344323,0.005951018538326025,0.0004425114020705223,1.0939600317441711,0.014343480579555035,0.014343480579555035,0.007551732434270282,0.007238081255489637,0.006256198976188898,0.005508507136255503,0.005371175706386566,0.0025078047400241494,0.0021013191565479824,0.007633325876668096,799.3111279694501,560.8005871744905,0.0,798.4130879345603,560.1758691206544,0,808.0,563.0,0.0,115,115
10,116,1,1.2253452520817518,19.69959579780698,0.011596856638789177,0.0022278176620602608,1.6481665549046005,0.011612115427851677,0.053253985941410065,0.009498800403734511,0.015684391558763517,0.01359578873962164,0.008545052260160446,0.008377202786505222,0.0006809270087856377,0.0073003722667594915,0.016708629205822945,705.6400098256851,565.409232920333,0.0,705.8320063694267,567.046178343949,0,702.0,560.0,0.0,116,116
10,117,1,0.5548638217151165,3.3675135974772274,0.00561150535941124,0.000396734569221735,1.2933067739440256,0.014816510491073132,0.014816510491073132,0.007206023658637877,0.006590046179016101,0.00588998245075345,0.005020218435674906,0.0049134050495922565,0.00253921814474007,0.0017785768735208234,0.006851301062852144,813.2737324087367,572.6862522214469,0.0,814.1702544031311,573.6183953033268,0,807.0,564.0,0.0,117,117
10,118,1,1.1898069875314832,5.023575256112963,0.007553216069936752,0.0009002825245261192,0.1307187704571225,0.010147249326109886,0.012069886550307274,0.0088133850928258,0.008543495333525447,0.008667124435305595,0.0065766386687755585,0.006118868011981249,0.0006389636654580642,0.0012128433012082883,0.009353780187666416,537.4684496768526,574.972544186151,0.0,537.4387755102041,574.8452380952381,0,534.0,584.0,0.0,118,118
10,119,1,0.9194781570695341,7.103944567032158,0.005577172618359327,0.0013733119703829288,2.6869109655913586,0.010070954449474812,0.014862287789583206,0.007726707202264992,0.007840998418357791,0.00668345158919692,0.005188067443668842,0.004959182348102331,0.0014955292230102479,0.0025457384396855793,0.009918364696204662,329.6657165386845,581.2254439543657,0.0,327.962472406181,583.3035320088301,0,338.0,571.0,0.0,119,119
10,120,1,0.3150835493579507,1.8661173824220896,0.0046082246117293835,0.00012970156967639923,0.30816677231619966,0.006317235063761473,0.006317235063761473,0.0049231804587179795,0.0047972169213935465,0.004722667392343283,0.00440985755994916,0.004226749297231436,0.00047312479453329935,0.0003186084937318346,0.0049134050495922565,201.25340158421739,584.2300075240441,0.0,200.94601542416453,584.2519280205655,0,214.0,584.0,0.0,120,120
10,121,1,0.54552529938519,3.253406632691622,0.006027313880622387,0.0004425114020705223,0.8804210097805527,0.009719996713101864,0.011657892726361752,0.00708474414785961,0.006907445080024674,0.006378271151334047,0.005508507136255503,0.0053864349611103535,0.0012579163674520972,0.0013386112578474387,0.007186999544501305,1079.1804917129389,592.9369782249005,0.0,1079.5392781316348,593.7409766454352,0,1074.0,588.0,0.0,121,121
10,122,1,0.6219730018638074,5.372823784593493,0.005233844742178917,0.0003204392269253731,0.5712674274230523,0.007095445413142443,0.007095445413142443,0.005867669828903844,0.005590867621845466,0.00553902518004179,0.00430304417386651,0.00430304417386651,0.0007420009596746335,0.0004896459379477374,0.00587472366169095,310.2016710719541,609.1910095800224,0.0,310.35275754422474,609.741935483871,0,297.0,603.0,0.0,122,122
10,123,1,0.5674830339848995,4.020248800050467,0.0054016937501728535,0.0002899216488003731,0.02646455716101343,0.0079041738063097,0.0079041738063097,0.0064486708407374945,0.005818015629595466,0.005630579311400652,0.0053101396188139915,0.005035477224737406,0.0006406577223582241,0.0005447829079240346,0.006164644844830036,284.1666432546005,605.1256248325722,0.0,284.16931982633866,605.1519536903039,0,272.0,604.0,0.0,123,123
10,124,1,0.45334554789587855,2.464728806167841,0.006225680932402611,0.000396734569221735,0.8687059646754007,0.009903104975819588,0.010833906009793282,0.0073120249660625575,0.007123493659444627,0.006530861370265484,0.005905241705477238,0.005737392231822014,0.0012276206451955415,0.0012837620839334582,0.007980468682944775,1091.8479935053065,608.4686613980979,0.0,1091.106936416185,608.9219653179191,0,1097.0,604.0,0.0,124,124
10,125,1,0.4932631519623101,4.214908138848841,0.0060120546258986,0.0004577706567943096,0.458320300716989,0.00859082955867052,0.009460593573749065,0.006165789399528876,0.0065652774748424314,0.0065918974578380585,0.00521858548745513,0.00521858548745513,0.000674704106552953,0.000671634642815791,0.0069886320270597935,899.3922975604071,606.2535044025483,0.0,898.9470404984423,606.1448598130842,0,911.0,603.0,0.0,125,125
10,126,1,0.48276494117453694,3.2176547423005104,0.005584802012890577,0.0006561381742358208,1.3917566419999392,0.010254062712192535,0.010543984360992908,0.006799506213725872,0.00670344737979273,0.006118868011981249,0.004852368962019682,0.004852368962019682,0.0015283362408721373,0.0015276370476094917,0.007537956815212965,1067.675756030236,613.8121487581993,0.0,1067.1833333333334,612.5104166666666,0,1066.0,624.0,0.0,126,126
10,127,1,0.8576180767267942,5.915648174472153,0.009948882274329662,0.0019226372241973877,1.054042683081181,0.01773098297417164,0.021530479192733765,0.010209739008652312,0.012480270410278804,0.011337453499436378,0.008545052260160446,0.008133058436214924,0.0021552686483956576,0.003323635351515579,0.014785991981625557,651.9642051997565,616.5402185178733,0.0,651.3902953586498,615.6561181434599,0,648.0,616.0,0.0,127,127
10,128,1,0.6385748186148703,3.7293202788569033,0.005905241705477238,0.0004577706567943096,0.9241758082554771,0.009842068888247013,0.009842068888247013,0.006793349134200748,0.006577284442428401,0.006240940187126398,0.0050049591809511185,0.0050049591809511185,0.0012646699874022393,0.0009871934111045286,0.006900892709381878,1088.6797108168903,626.9986579375792,0.0,1089.5802469135801,627.2063492063492,0,1075.0,623.0,0.0,128,128
10,129,1,1.040405903942883,8.540627224836498,0.00952162966132164,0.0014190888032317162,1.2770844718563081,0.016739146783947945,0.017013808712363243,0.010003902922527721,0.01120817221107152,0.010849164798855782,0.007751583121716976,0.007568474858999252,0.0019472879096749248,0.0021048803927824684,0.012413214426487684,679.0431581034989,632.6415233021974,0.0,680.2637795275591,633.0170603674541,0,670.0,630.0,0.0,129,129
10,130,1,0.6205996884964406,3.321507642045617,0.005615320056676865,0.0005798428319394588,0.17868589528693013,0.009857328608632088,0.010360876098275185,0.007477104680680008,0.006564244351868809,0.006073090713471174,0.0053101396188139915,0.00509651331230998,0.0013999268919391895,0.001199049359325357,0.007324330508708954,342.1322935552093,645.8732422144191,0.0,342.001976284585,645.7509881422925,0,355.0,648.0,0.0,130,130
10,131,1,0.2317235115915537,0.962279717437923,0.005065995268523693,0.00014496082440018654,0.14794358850229924,0.00634775310754776,0.00634775310754776,0.0053889188742221785,0.0052583591116826395,0.00521858548745513,0.005020218435674906,0.004776074085384607,0.00030835639436309727,0.000283196219868245,0.005355916917324066,922.1198801241894,649.9331462168481,0.0,922.0601092896175,649.7978142076503,0,928.0,657.0,0.0,131,131
